id	gender	age	outcome	multiple_single	study	acc_rate_irrelevant	acc_rate_probe	acc_rate_target	overall_acc_irrelevant	overall_acc_probe	overall_acc_target	rt_mean_irrelevant	rt_mean_probe	rt_mean_target	overall_acc_allmain	dataset	rt_mean_diff	acc_rate_diff	acc_rate_itarget	acc_rate_nontarget	overall_acc_itarget	overall_acc_nontarget	rt_mean_itarget	rt_mean_nontarget	rt_mean_ti_diff	acc_rate_ti_diff
id1814	2	25	1	1	Kleinberg & Verschuere (2016) Exp2	0.933333333333333	1	0.683333333333333	0.933333333333333	1	0.683333333333333	464.909299107148	448.587816666714	581.748268292536	0.946666666666667	5	-16.3214824404345	0.0666666666666667	NA	NA	NA	NA	NA	NA	116.838969185388	-0.25
id1815	1	29	1	1	Kleinberg & Verschuere (2016) Exp2	0.945606694560669	0.916666666666667	0.583333333333333	0.941666666666667	0.916666666666667	0.583333333333333	498.357278761165	510.163800000044	659.957142857302	0.936666666666667	5	11.8065212388784	-0.0289400278940029	NA	NA	NA	NA	NA	NA	161.599864096137	-0.362273361227336
id1816	2	37	1	1	Kleinberg & Verschuere (2016) Exp2	0.966666666666667	0.966666666666667	0.866666666666667	0.966666666666667	0.966666666666667	0.866666666666667	517.661456886783	535.956189638518	575.893673087613	0.966666666666667	5	18.2947327517343	0	NA	NA	NA	NA	NA	NA	58.2322162008302	-0.1
id1817	2	37	1	1	Kleinberg & Verschuere (2016) Exp2	0.970338983050847	0.932203389830508	0.655172413793103	0.954166666666667	0.916666666666667	0.633333333333333	487.056768558889	499.036363636499	635.578947368757	0.946666666666667	5	11.97959507761	-0.038135593220339	NA	NA	NA	NA	NA	NA	148.522178809868	-0.315166569257744
id1818	2	32	1	1	Kleinberg & Verschuere (2016) Exp2	0.961864406779661	0.883333333333333	0.716666666666667	0.945833333333333	0.883333333333333	0.716666666666667	429.991189427381	446.377358490603	612.720930232615	0.933333333333333	5	16.3861690632225	-0.0785310734463277	NA	NA	NA	NA	NA	NA	182.729740805234	-0.245197740112994
id1820	1	31	1	1	Kleinberg & Verschuere (2016) Exp2	0.975	0.866666666666667	0.516666666666667	0.975	0.866666666666667	0.516666666666667	466.420256410048	510.710673076573	585.423612903298	0.953333333333333	5	44.2904166665249	-0.108333333333333	NA	NA	NA	NA	NA	NA	119.003356493249	-0.458333333333333
id1822	1	44	1	1	Kleinberg & Verschuere (2016) Exp2	0.920833333333333	0.816666666666667	0.7	0.920833333333333	0.816666666666667	0.7	551.35294117647	576.428571428571	646.571428571429	0.9	5	25.0756302521014	-0.104166666666667	NA	NA	NA	NA	NA	NA	95.2184873949585	-0.220833333333333
id1826	1	32	1	1	Kleinberg & Verschuere (2016) Exp2	0.936974789915966	0.9	0.7	0.929166666666667	0.9	0.7	549.623318385649	578.370370370384	639.476190476205	0.923333333333333	5	28.7470519847354	-0.0369747899159664	NA	NA	NA	NA	NA	NA	89.8528720905558	-0.236974789915966
id1828	1	20	1	1	Kleinberg & Verschuere (2016) Exp2	0.916666666666667	0.85	0.683333333333333	0.916666666666667	0.85	0.683333333333333	517.445454545455	571.098039215686	610.097560975609	0.903333333333333	5	53.6525846702311	-0.0666666666666667	NA	NA	NA	NA	NA	NA	92.652106430154	-0.233333333333333
id1829	1	24	0	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	1	0.644067796610169	0.983333333333333	1	0.633333333333333	482.597457627158	456.11666666667	594.631578947262	0.986666666666667	5	-26.4807909604881	0.0166666666666667	NA	NA	NA	NA	NA	NA	112.034121320104	-0.339265536723164
id1830	1	31	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.983333333333333	0.9	0.983333333333333	0.983333333333333	0.9	496.300847457631	489.322033898305	561.574074074066	0.983333333333333	5	-6.97881355932623	0	NA	NA	NA	NA	NA	NA	65.273226616435	-0.0833333333333333
id1831	1	21	1	1	Kleinberg & Verschuere (2016) Exp2	0.96234309623431	0.983333333333333	0.706896551724138	0.958333333333333	0.983333333333333	0.683333333333333	458.447947826109	452.424457627169	583.337317073036	0.963333333333333	5	-6.02349019893956	0.0209902370990237	NA	NA	NA	NA	NA	NA	124.889369246928	-0.255446544510172
id1832	1	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	1	0.733333333333333	0.9875	1	0.733333333333333	488.86567932472	500.656549999257	636.760954544033	0.99	5	11.790870674537	0.0125	NA	NA	NA	NA	NA	NA	147.895275219312	-0.254166666666667
id1833	1	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.88135593220339	0.88135593220339	0.559322033898305	0.866666666666667	0.866666666666667	0.55	555.807582594524	532.368419642861	620.665071878059	0.866666666666667	5	-23.4391629516624	0	NA	NA	NA	NA	NA	NA	64.8574892835356	-0.322033898305085
id1834	1	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.96652719665272	0.864406779661017	0.65	0.9625	0.85	0.65	504.112705272989	519.964402492174	617.439658367516	0.94	5	15.8516972191851	-0.102120416991703	NA	NA	NA	NA	NA	NA	113.326953094527	-0.31652719665272
id1835	2	23	1	1	Kleinberg & Verschuere (2016) Exp2	0.974468085106383	0.95	0.711864406779661	0.954166666666667	0.95	0.7	472.122270742207	525.842105262615	587.738095239426	0.953333333333333	5	53.7198345204075	-0.024468085106383	NA	NA	NA	NA	NA	NA	115.615824497219	-0.262603678326722
id1837	1	40	1	1	Kleinberg & Verschuere (2016) Exp2	0.929166666666667	0.933333333333333	0.616666666666667	0.929166666666667	0.933333333333333	0.616666666666667	526.728512681615	532.327129892855	606.807304054054	0.93	5	5.5986172112398	0.00416666666666665	NA	NA	NA	NA	NA	NA	80.0787913724383	-0.3125
id1838	1	34	1	1	Kleinberg & Verschuere (2016) Exp2	0.970588235294118	0.95	0.711864406779661	0.9625	0.95	0.7	427.902406926576	565.856228070308	556.194857142449	0.96	5	137.953821143732	-0.0205882352941177	NA	NA	NA	NA	NA	NA	128.292450215872	-0.258723828514457
id1839	1	37	1	1	Kleinberg & Verschuere (2016) Exp2	0.991561181434599	0.983333333333333	0.683333333333333	0.979166666666667	0.983333333333333	0.683333333333333	459.490706382964	455.190949152568	590.608414634139	0.98	5	-4.2997572303961	-0.00822784810126587	NA	NA	NA	NA	NA	NA	131.117708251175	-0.308227848101266
id1841	2	30	1	1	Kleinberg & Verschuere (2016) Exp2	0.924050632911392	0.966666666666667	0.583333333333333	0.9125	0.966666666666667	0.583333333333333	421.647676774148	438.491202524884	631.066509776747	0.923333333333333	5	16.8435257507363	0.0426160337552742	NA	NA	NA	NA	NA	NA	209.418833002599	-0.340717299578059
id1842	2	35	1	1	Kleinberg & Verschuere (2016) Exp2	0.933054393305439	0.916666666666667	0.95	0.929166666666667	0.916666666666667	0.95	515.95067264574	550.309090909091	598.719298245614	0.926666666666667	5	34.3584182633506	-0.0163877266387727	NA	NA	NA	NA	NA	NA	82.7686255998739	0.0169456066945606
id1843	1	34	1	1	Kleinberg & Verschuere (2016) Exp2	0.991666666666667	1	0.7	0.991666666666667	1	0.7	466.783461143477	455.029473544807	584.954356355228	0.993333333333333	5	-11.7539875986708	0.0083333333333333	NA	NA	NA	NA	NA	NA	118.17089521175	-0.291666666666667
id1844	1	28	1	1	Kleinberg & Verschuere (2016) Exp2	0.941666666666667	0.916666666666667	0.75	0.941666666666667	0.916666666666667	0.75	529.353982300859	561.327272727598	632.244444444787	0.936666666666667	5	31.9732904267388	-0.025	NA	NA	NA	NA	NA	NA	102.890462143928	-0.191666666666667
id1846	2	33	1	1	Kleinberg & Verschuere (2016) Exp2	0.974358974358974	0.813559322033898	0.53448275862069	0.95	0.8	0.516666666666667	458.758671049605	488.044791666956	631.446354840356	0.92	5	29.2861206173512	-0.160799652325076	NA	NA	NA	NA	NA	NA	172.687683790752	-0.439876215738285
id1847	2	30	1	1	Kleinberg & Verschuere (2016) Exp2	0.975	0.966101694915254	0.8	0.975	0.95	0.8	434.169918803546	455.892421052501	550.133333333099	0.97	5	21.7225022489554	-0.00889830508474576	NA	NA	NA	NA	NA	NA	115.963414529553	-0.175
id1848	1	23	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.916666666666667	0.916666666666667	0.983333333333333	0.916666666666667	0.916666666666667	540.217898388586	569.880174490799	649.761967642203	0.97	5	29.6622761022132	-0.0666666666666667	NA	NA	NA	NA	NA	NA	109.544069253617	-0.0666666666666667
id1849	2	26	1	1	Kleinberg & Verschuere (2016) Exp2	0.958333333333333	0.916666666666667	0.7	0.958333333333333	0.916666666666667	0.7	432.082608695652	486.545454545455	581.714285714286	0.95	5	54.4628458498026	-0.0416666666666667	NA	NA	NA	NA	NA	NA	149.631677018634	-0.258333333333333
id1850	2	28	0	1	Kleinberg & Verschuere (2016) Exp2	0.98326359832636	0.983333333333333	0.8	0.979166666666667	0.983333333333333	0.8	500.480851063839	490.966101694916	596.18750000002	0.98	5	-9.51474936892254	6.97350069734926e-05	NA	NA	NA	NA	NA	NA	95.7066489361811	-0.18326359832636
id1851	1	41	0	1	Kleinberg & Verschuere (2016) Exp2	0.954166666666667	0.95	0.683333333333333	0.954166666666667	0.95	0.683333333333333	522.21397379887	555.947368426387	644.195121952912	0.953333333333333	5	33.7333946275169	-0.00416666666666676	NA	NA	NA	NA	NA	NA	121.981148154041	-0.270833333333333
id1852	2	26	1	1	Kleinberg & Verschuere (2016) Exp2	0.979166666666667	0.966666666666667	0.883333333333333	0.979166666666667	0.966666666666667	0.883333333333333	468.387234042601	496.27586206902	547.69811320738	0.976666666666667	5	27.8886280264196	-0.0125	NA	NA	NA	NA	NA	NA	79.310879164779	-0.0958333333333333
id1853	2	29	0	1	Kleinberg & Verschuere (2016) Exp2	0.865800865800866	0.9	0.553571428571429	0.833333333333333	0.9	0.516666666666667	417.180000000027	438.870370370379	624.129032257995	0.846666666666667	5	21.6903703703522	0.0341991341991342	NA	NA	NA	NA	NA	NA	206.949032257968	-0.312229437229437
id1854	2	29	0	1	Kleinberg & Verschuere (2016) Exp2	0.98326359832636	0.949152542372881	0.85	0.979166666666667	0.933333333333333	0.85	479.582978723858	492.232142857184	576.176470590701	0.97	5	12.6491641333263	-0.0341110559534784	NA	NA	NA	NA	NA	NA	96.5934918668427	-0.13326359832636
id1856	1	44	1	1	Kleinberg & Verschuere (2016) Exp2	0.95	0.966666666666667	0.866666666666667	0.95	0.966666666666667	0.866666666666667	552.872807018024	564.637931034667	664.61538461478	0.953333333333333	5	11.7651240166437	0.0166666666666667	NA	NA	NA	NA	NA	NA	111.742577596756	-0.0833333333333333
id1857	2	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.974358974358974	0.830508474576271	0.542372881355932	0.95	0.816666666666667	0.533333333333333	439.162280701752	515.387755102039	631.218749999982	0.923333333333333	5	76.2254744002874	-0.143850499782703	NA	NA	NA	NA	NA	NA	192.05646929823	-0.431986093003042
id1860	2	32	1	1	Kleinberg & Verschuere (2016) Exp2	0.983122362869198	0.949152542372881	0.733333333333333	0.970833333333333	0.933333333333333	0.733333333333333	427.811828914862	436.021507522002	557.349564425335	0.963333333333333	5	8.20967860713995	-0.0339698204963169	NA	NA	NA	NA	NA	NA	129.537735510473	-0.249789029535865
id1861	1	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.813559322033898	0.859649122807018	0.633333333333333	0.8	0.816666666666667	0.633333333333333	507.640625	467.816326530612	561.289473684211	0.803333333333333	5	-39.8242984693878	0.0460898007731192	NA	NA	NA	NA	NA	NA	53.6488486842105	-0.180225988700565
id1862	1	46	1	1	Kleinberg & Verschuere (2016) Exp2	0.970464135021097	0.916666666666667	0.666666666666667	0.958333333333333	0.916666666666667	0.666666666666667	512.882846769449	519.517019987034	603.259950800747	0.95	5	6.6341732175847	-0.0537974683544304	NA	NA	NA	NA	NA	NA	90.3771040312982	-0.30379746835443
id1863	2	23	0	1	Kleinberg & Verschuere (2016) Exp2	0.954166666666667	1	0.866666666666667	0.954166666666667	1	0.866666666666667	525.87958951966	499.774916666672	586.380615384649	0.963333333333333	5	-26.1046728529885	0.0458333333333333	NA	NA	NA	NA	NA	NA	60.5010258649884	-0.0875
id1864	1	31	1	1	Kleinberg & Verschuere (2016) Exp2	0.983050847457627	0.95	0.593220338983051	0.966666666666667	0.95	0.583333333333333	445.534482758675	474.28070175428	596.828571428549	0.963333333333333	5	28.7462189956051	-0.0330508474576272	NA	NA	NA	NA	NA	NA	151.294088669874	-0.389830508474576
id1865	1	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.933333333333333	0.95	0.983333333333333	0.933333333333333	0.95	508.300847457732	507.42857142861	562.070175438667	0.973333333333333	5	-0.87227602912219	-0.0499999999999999	NA	NA	NA	NA	NA	NA	53.7693279809354	-0.0333333333333333
id1866	1	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.9625	0.983333333333333	0.816666666666667	0.9625	0.983333333333333	0.816666666666667	488.948229437083	516.275983050761	604.662367347021	0.966666666666667	5	27.327753613678	0.0208333333333333	NA	NA	NA	NA	NA	NA	115.714137909938	-0.145833333333333
id1867	2	32	1	1	Kleinberg & Verschuere (2016) Exp2	0.954166666666667	1	0.733333333333333	0.954166666666667	1	0.733333333333333	509.694323144105	530.416666666667	640.977272727273	0.963333333333333	5	20.7223435225623	0.0458333333333333	NA	NA	NA	NA	NA	NA	131.282949583168	-0.220833333333333
id1868	1	26	1	1	Kleinberg & Verschuere (2016) Exp2	0.974789915966387	0.966666666666667	0.716666666666667	0.966666666666667	0.966666666666667	0.716666666666667	498.580534482749	487.976620689638	576.159953488444	0.966666666666667	5	-10.6039137931111	-0.00812324929971986	NA	NA	NA	NA	NA	NA	77.5794190056948	-0.25812324929972
id1869	1	33	0	1	Kleinberg & Verschuere (2016) Exp2	0.868421052631579	0.933333333333333	0.55	0.825	0.933333333333333	0.55	461.517681818309	483.463839285833	615.441363636573	0.846666666666667	5	21.9461574675247	0.0649122807017544	NA	NA	NA	NA	NA	NA	153.923681818264	-0.318421052631579
id1870	1	36	1	1	Kleinberg & Verschuere (2016) Exp2	0.974137931034483	0.966101694915254	0.578947368421053	0.941666666666667	0.95	0.55	470.632743362885	468.473684210167	632.787878788694	0.943333333333333	5	-2.15905915271856	-0.00803623611922855	NA	NA	NA	NA	NA	NA	162.155135425808	-0.39519056261343
id1871	1	41	1	1	Kleinberg & Verschuere (2016) Exp2	0.98744769874477	0.813559322033898	0.65	0.983333333333333	0.8	0.65	508.432127114571	538.92874999292	612.549384608148	0.946666666666667	5	30.4966228783488	-0.173888376710872	NA	NA	NA	NA	NA	NA	104.117257493577	-0.33744769874477
id1873	1	20	1	1	Kleinberg & Verschuere (2016) Exp2	0.9625	0.916666666666667	0.766666666666667	0.9625	0.916666666666667	0.766666666666667	497.662337662649	497.21818181821	585.065217392264	0.953333333333333	5	-0.444155844438512	-0.0458333333333334	NA	NA	NA	NA	NA	NA	87.4028797296147	-0.195833333333333
id1874	2	35	1	1	Kleinberg & Verschuere (2016) Exp2	0.978632478632479	0.915254237288136	0.542372881355932	0.954166666666667	0.9	0.533333333333333	385.64688646284	444.308370370372	539.63581250001	0.943333333333333	5	58.6614839075313	-0.063378241344343	NA	NA	NA	NA	NA	NA	153.98892603717	-0.436259597276546
id1875	2	40	1	1	Kleinberg & Verschuere (2016) Exp2	0.958333333333333	0.983333333333333	0.9	0.958333333333333	0.983333333333333	0.9	514.386524516332	528.679739493289	622.898654513038	0.963333333333333	5	14.2932149769571	0.0249999999999999	NA	NA	NA	NA	NA	NA	108.512129996706	-0.0583333333333333
id1876	1	22	1	1	Kleinberg & Verschuere (2016) Exp2	0.979166666666667	0.95	0.883333333333333	0.979166666666667	0.95	0.883333333333333	543.459574469028	543.263157893467	646.188679245687	0.973333333333333	5	-0.196416575561784	-0.0291666666666667	NA	NA	NA	NA	NA	NA	102.729104776659	-0.0958333333333333
id1877	2	26	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.9	0.733333333333333	0.9875	0.9	0.733333333333333	487.795810126513	516.365611116203	656.186477269247	0.97	5	28.5698009896906	-0.0875	NA	NA	NA	NA	NA	NA	168.390667142734	-0.254166666666667
id1880	2	24	0	1	Kleinberg & Verschuere (2016) Exp2	0.98744769874477	1	0.75	0.983333333333333	1	0.75	421.054397299223	415.470459452652	552.79421311448	0.986666666666667	5	-5.58393784657125	0.0125523012552301	NA	NA	NA	NA	NA	NA	131.739815815257	-0.23744769874477
id1881	2	33	0	1	Kleinberg & Verschuere (2016) Exp2	0.879166666666667	0.933333333333333	0.816666666666667	0.879166666666667	0.933333333333333	0.816666666666667	576.797502373579	575.147250014457	622.984714297654	0.89	5	-1.65025235912219	0.0541666666666667	NA	NA	NA	NA	NA	NA	46.1872119240745	-0.0625
id1882	1	23	0	1	Kleinberg & Verschuere (2016) Exp2	0.987341772151899	1	0.644067796610169	0.975	0.983333333333333	0.633333333333333	440.910256410128	457.966101695046	653.342105263663	0.976666666666667	5	17.0558452849184	0.0126582278481012	NA	NA	NA	NA	NA	NA	212.431848853535	-0.343273975541729
id1883	1	32	1	1	Kleinberg & Verschuere (2016) Exp2	0.974789915966387	0.966101694915254	0.603448275862069	0.966666666666667	0.95	0.583333333333333	435.69527586207	460.485912280686	566.505085714273	0.963333333333333	5	24.7906364186156	-0.00868822105113232	NA	NA	NA	NA	NA	NA	130.809809852203	-0.371341640104318
id1884	1	29	1	1	Kleinberg & Verschuere (2016) Exp2	0.97489539748954	0.783333333333333	0.6	0.970833333333333	0.783333333333333	0.6	481.34334763951	508.127659574588	598.861111111162	0.933333333333333	5	26.7843119350783	-0.191562064156206	NA	NA	NA	NA	NA	NA	117.517763471652	-0.37489539748954
id1885	1	21	1	1	Kleinberg & Verschuere (2016) Exp2	0.98744769874477	0.983333333333333	0.55	0.983333333333333	0.983333333333333	0.55	411.402529661041	414.975220338956	576.515454545547	0.983333333333333	5	3.57269067791555	-0.00411436541143662	NA	NA	NA	NA	NA	NA	165.112924884506	-0.43744769874477
id1886	2	25	1	1	Kleinberg & Verschuere (2016) Exp2	0.983122362869198	0.966666666666667	0.55	0.970833333333333	0.966666666666667	0.55	462.325084122128	505.304882118339	605.494442068254	0.97	5	42.9797979962117	-0.0164556962025316	NA	NA	NA	NA	NA	NA	143.169357946127	-0.433122362869198
id1887	1	31	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.983333333333333	0.745762711864407	0.9875	0.983333333333333	0.733333333333333	457.177995559867	520.220249619758	605.054484858709	0.986666666666667	5	63.0422540598911	-0.00416666666666676	NA	NA	NA	NA	NA	NA	147.876489298842	-0.241737288135593
id1888	2	32	0	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.95	0.833333333333333	0.983333333333333	0.95	0.833333333333333	505.559322033898	533.350877192982	621.8	0.976666666666667	5	27.7915551590835	-0.0333333333333333	NA	NA	NA	NA	NA	NA	116.240677966102	-0.15
id1889	1	21	1	1	Kleinberg & Verschuere (2016) Exp2	0.972850678733032	0.946428571428571	0.528301886792453	0.895833333333333	0.883333333333333	0.466666666666667	408.474418604648	458.924528301889	571.999999999996	0.893333333333333	5	50.4501096972408	-0.0264221073044603	NA	NA	NA	NA	NA	NA	163.525581395347	-0.444548791940579
id1890	1	33	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.966666666666667	0.666666666666667	0.983333333333333	0.966666666666667	0.666666666666667	518.984305084906	526.324896551781	620.693750000007	0.98	5	7.3405914668748	-0.0166666666666666	NA	NA	NA	NA	NA	NA	101.709444915101	-0.316666666666667
id1891	1	25	0	1	Kleinberg & Verschuere (2016) Exp2	0.954166666666667	0.933333333333333	0.75	0.954166666666667	0.933333333333333	0.75	433.502183406146	432.071428571507	534.377777777751	0.95	5	-1.43075483463895	-0.0208333333333334	NA	NA	NA	NA	NA	NA	100.875594371605	-0.204166666666667
id1893	1	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.96234309623431	0.883333333333333	0.75	0.958333333333333	0.883333333333333	0.75	497.59420082174	532.524868283019	574.16350262222	0.943333333333333	5	34.9306674612787	-0.0790097629009763	NA	NA	NA	NA	NA	NA	76.5693018004796	-0.21234309623431
id1896	2	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.95397489539749	0.949152542372881	0.716666666666667	0.95	0.933333333333333	0.716666666666667	462.695950132327	452.664430975475	585.213264781443	0.946666666666667	5	-10.0315191568517	-0.00482235302460821	NA	NA	NA	NA	NA	NA	122.517314649116	-0.237308228730823
id1897	2	27	1	1	Kleinberg & Verschuere (2016) Exp2	0.941176470588235	0.864406779661017	0.745762711864407	0.933333333333333	0.85	0.733333333333333	452.633928571475	466.9411764707	640.386363636604	0.916666666666667	5	14.3072478992243	-0.0767696909272183	NA	NA	NA	NA	NA	NA	187.752435065129	-0.195413758723828
id1898	2	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.983333333333333	0.866666666666667	0.9875	0.983333333333333	0.866666666666667	424.391803752649	438.104941027073	596.153399935237	0.986666666666667	5	13.7131372744234	-0.00416666666666676	NA	NA	NA	NA	NA	NA	171.761596182588	-0.120833333333333
id1899	1	30	1	1	Kleinberg & Verschuere (2016) Exp2	1	0.983333333333333	0.8	1	0.983333333333333	0.8	394.518047452028	399.743604379598	519.820751194171	0.996666666666667	5	5.22555692757044	-0.0166666666666667	NA	NA	NA	NA	NA	NA	125.302703742143	-0.2
id1901	1	36	1	1	Kleinberg & Verschuere (2016) Exp2	0.9	0.88135593220339	0.783333333333333	0.9	0.866666666666667	0.783333333333333	560.524041989817	566.907496765951	658.876591568842	0.893333333333333	5	6.38345477613336	-0.0186440677966102	NA	NA	NA	NA	NA	NA	98.352549579025	-0.116666666666667
id1903	1	35	1	1	Kleinberg & Verschuere (2016) Exp2	0.9125	0.833333333333333	0.933333333333333	0.9125	0.833333333333333	0.933333333333333	586.87214611879	593.060000000097	639.410714285728	0.896666666666667	5	6.18785388130664	-0.0791666666666666	NA	NA	NA	NA	NA	NA	52.5385681669376	0.0208333333333334
id1904	1	30	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.95	0.933333333333333	0.9875	0.95	0.933333333333333	459.329113924192	509.087719298502	573.410714285078	0.98	5	49.7586053743103	-0.0375000000000001	NA	NA	NA	NA	NA	NA	114.081600360886	-0.0541666666666667
id1906	1	33	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.966666666666667	0.833333333333333	0.9875	0.966666666666667	0.833333333333333	427.744601483618	426.323716082187	516.525316269782	0.983333333333333	5	-1.42088540143055	-0.0208333333333334	NA	NA	NA	NA	NA	NA	88.7807147861643	-0.154166666666667
id1907	1	24	0	1	Kleinberg & Verschuere (2016) Exp2	0.99163179916318	1	0.766666666666667	0.9875	1	0.766666666666667	472.188075949361	448.602066666667	597.077869565216	0.99	5	-23.5860092826937	0.00836820083682011	NA	NA	NA	NA	NA	NA	124.889793615855	-0.224965132496513
id1908	1	25	1	1	Kleinberg & Verschuere (2016) Exp2	0.945147679324895	0.783333333333333	0.633333333333333	0.933333333333333	0.783333333333333	0.633333333333333	472.808035714088	445.170212765931	591.184210526323	0.903333333333333	5	-27.6378229481561	-0.161814345991561	NA	NA	NA	NA	NA	NA	118.376174812235	-0.311814345991561
id1909	1	26	0	1	Kleinberg & Verschuere (2016) Exp2	0.975	1	0.766666666666667	0.975	1	0.766666666666667	500.925044531149	477.312779189383	562.137994978803	0.98	5	-23.6122653417656	0.025	NA	NA	NA	NA	NA	NA	61.2129504476536	-0.208333333333333
id1910	1	25	1	1	Kleinberg & Verschuere (2016) Exp2	1	0.9	0.7	0.995833333333333	0.9	0.7	431.059157966783	505.867133930309	591.959210010358	0.976666666666667	5	74.8079759635258	-0.1	NA	NA	NA	NA	NA	NA	160.900052043575	-0.3
id1912	2	37	1	1	Kleinberg & Verschuere (2016) Exp2	0.936708860759494	0.966666666666667	0.666666666666667	0.925	0.966666666666667	0.633333333333333	430.747747747748	416.01724137931	543.973684210526	0.933333333333333	5	-14.7305063684379	0.029957805907173	NA	NA	NA	NA	NA	NA	113.225936462779	-0.270042194092827
id1913	2	38	1	1	Kleinberg & Verschuere (2016) Exp2	1	0.966666666666667	0.933333333333333	1	0.966666666666667	0.933333333333333	532.008867688956	553.617951636218	575.386340752007	0.993333333333333	5	21.6090839472623	-0.0333333333333333	NA	NA	NA	NA	NA	NA	43.3774730630506	-0.0666666666666667
id1915	2	34	1	1	Kleinberg & Verschuere (2016) Exp2	0.9875	0.966666666666667	0.866666666666667	0.9875	0.966666666666667	0.866666666666667	491.932489452136	484.896551725075	578.711538461833	0.983333333333333	5	-7.03593772706046	-0.0208333333333334	NA	NA	NA	NA	NA	NA	86.7790490096971	-0.120833333333333
id1918	1	20	1	1	Kleinberg & Verschuere (2016) Exp2	0.995762711864407	1	0.8	0.979166666666667	0.983333333333333	0.8	423.079008511961	437.040406786363	562.376458337288	0.98	5	13.961398274402	0.00423728813559321	NA	NA	NA	NA	NA	NA	139.297449825327	-0.195762711864407
id1919	2	30	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.966666666666667	0.866666666666667	0.983333333333333	0.966666666666667	0.866666666666667	470.528237289804	474.611758625793	601.352730774894	0.98	5	4.08352133598879	-0.0166666666666666	NA	NA	NA	NA	NA	NA	130.824493485089	-0.116666666666667
id1920	1	20	1	1	Kleinberg & Verschuere (2016) Exp2	0.983333333333333	0.966666666666667	0.8	0.983333333333333	0.966666666666667	0.8	461.322366190679	489.876550034475	562.660867604171	0.98	5	28.5541838437958	-0.0166666666666666	NA	NA	NA	NA	NA	NA	101.338501413492	-0.183333333333333
id1922	1	24	1	1	Kleinberg & Verschuere (2016) Exp2	0.991666666666667	0.983333333333333	0.716666666666667	0.991666666666667	0.983333333333333	0.716666666666667	431.261500000029	450.582440678002	549.432930232839	0.99	5	19.3209406779727	-0.00833333333333341	NA	NA	NA	NA	NA	NA	118.17143023281	-0.275
id1923	2	52	0	1	Kleinberg & Verschuere (2016) Exp2	0.925	0.9	0.898305084745763	0.925	0.9	0.883333333333333	530.081081081137	485.81481481499	633.584905660478	0.92	5	-44.2662662661476	-0.025	NA	NA	NA	NA	NA	NA	103.50382457934	-0.0266949152542373
id1924	1	40	1	1	Kleinberg & Verschuere (2016) Exp2	0.995833333333333	0.966666666666667	0.866666666666667	0.995833333333333	0.966666666666667	0.866666666666667	478.915112577919	533.317334061096	590.196583858904	0.99	5	54.4022214831772	-0.0291666666666667	NA	NA	NA	NA	NA	NA	111.281471280986	-0.129166666666667
id1925	1	26	1	1	Kleinberg & Verschuere (2016) Exp2	0.949579831932773	0.883333333333333	0.733333333333333	0.941666666666667	0.883333333333333	0.733333333333333	478.511628322406	489.881547170094	609.099454558666	0.93	5	11.3699188476874	-0.0662464985994398	NA	NA	NA	NA	NA	NA	130.58782623626	-0.21624649859944
id1927	2	32	0	1	Kleinberg & Verschuere (2016) Exp2	0.954166666666667	0.966666666666667	0.766666666666667	0.954166666666667	0.966666666666667	0.766666666666667	497.982453559951	487.100893106132	618.523375933127	0.956666666666667	5	-10.8815604538188	0.0125	NA	NA	NA	NA	NA	NA	120.540922373176	-0.1875
id1928	1	23	1	1	Kleinberg & Verschuere (2016) Exp2	0.919282511210762	0.896551724137931	0.796610169491525	0.854166666666667	0.866666666666667	0.783333333333333	452.79620487737	469.065173080218	493.219957444222	0.856666666666667	5	16.268968202848	-0.0227307870728313	NA	NA	NA	NA	NA	NA	40.4237525668524	-0.122672341719237
id1929	1	38	1	1	Kleinberg & Verschuere (2016) Exp2	0.958333333333333	0.932203389830508	0.8	0.958333333333333	0.916666666666667	0.8	504.447826086392	549.818181817483	653.249999999237	0.95	5	45.3703557310916	-0.0261299435028249	NA	NA	NA	NA	NA	NA	148.802173912846	-0.158333333333333
